date,user,pc,to,cc,bcc,from,activity,size,attachments
2011-05-02 08:23:02,ANL3024,PC-7640,Aurora_Bond@northropgrumman.com,Aidan.Neil.Lynn@dtaa.com;Uriah.Cain.Weiss@dtaa.com,,Aidan.Neil.Lynn@dtaa.com,View,24650,
2011-05-02 08:23:04,ANL3024,PC-7640,Caldwell.Adrian.Stephenson@dtaa.com;Amos.Joel.Sweet@dtaa.com,Uriah.Cain.Weiss@dtaa.com,Aidan.Neil.Lynn@dtaa.com,Aidan.Neil.Lynn@dtaa.com,Send,17290,
2011-05-02 08:23:08,MNP0290,PC-3578,MNP5496@bellsouth.net,Todd.Albert@juno.com,,Todd.Albert@juno.com,View,25160,
2011-05-02 08:23:09,AHD2457,PC-7794,Amity_Dudley@sbcglobal.net,Mcbride-Alyssa@gmail.com,,Mcbride-Alyssa@gmail.com,View,35243,
2011-05-02 08:23:10,ANL3024,PC-7640,Lynn-Aidan@yahoo.com,,,Hubbard-Cain@msn.com,View,34326,
2011-05-02 08:23:11,MJA2380,PC-2940,Alan.Ivor.Lindsay@dtaa.com,,,Mercedes.Josephine.Ayala@dtaa.com,View,2006639,C:\39NjsN0\DDTKGTPR.doc(1977264)
2011-05-02 08:23:13,BBF2388,PC-5316,Bernard.Bevis.Foley@dtaa.com;Ainsley.Alfreda.Roach@dtaa.com,Byron.Jasper.Vega@dtaa.com,,William.Jonah.Carey@dtaa.com,View,25865,
2011-05-02 08:23:13,MGG1756,PC-1617,Rhiannon.H.Ferrell@boeing.com,,,Myra.Germane.Garrison@dtaa.com,Send,18022,
2011-05-02 08:23:14,EPC3889,PC-1409,Pacheco-Jenna@gmail.com,EPM768@aol.com;Erica.P.Calderon@msn.com,,Erica.P.Calderon@msn.com,Send,35760,
2011-05-02 08:23:14,IJM3356,PC-1733,India.Jenette.Mccall@dtaa.com,,,Mikayla.Charissa.Humphrey@dtaa.com,View,24334,
2011-05-02 08:23:15,SYF3607,PC-1482,Todd.Salvador.Fisher@dtaa.com,,,Shelly.Yeo.French@dtaa.com,Send,22260,
2011-05-02 08:23:17,QNW0977,PC-8353,Carol-Mcpherson@comcast.net,QNW39@hotmail.com;Timon-Harrison@netzero.com,,Ray-Ella@sbcglobal.net,View,803189,C:\85Q24d6\5MX7DRYU.doc(771236)
2011-05-02 08:23:18,MSP3845,PC-7302,Lev.Myles.Harrington@dtaa.com;Glenna.Althea.Hood@dtaa.com,,,Meredith.Sara.Pollard@dtaa.com,Send,1388928,C:\96x7HD4\YMFIO7RJ.pdf(1366098)
2011-05-02 08:23:19,PDJ3711,PC-8360,Phelan.David.Juarez@dtaa.com,,,Stone.Jonah.Young@dtaa.com,View,30959,
2011-05-02 08:23:22,WTG3411,PC-3255,Finn.Rajah.Mclean@dtaa.com;Dustin.Darius.Gray@dtaa.com;Wesley.Tanner.Glover@dtaa.com,,,Claire.Xaviera.Kramer@dtaa.com,View,23517,
2011-05-02 08:23:24,LIM1718,PC-7539,MEB546@charter.net,,,Lisandra_Myers@sbcglobal.net,View,24188,
2011-05-02 08:23:25,IJM3356,PC-1733,Daryl.Deirdre.Webster@dtaa.com;India.Jenette.Mccall@dtaa.com,Ellison-Nicolas@lockheedmartin.com,,James.Ulric.Hayden@dtaa.com,View,20739,
2011-05-02 08:23:27,ELC1833,PC-6189,Quemby_Cox@cox.net;Elaine_L_Conley@yahoo.com,,,Sade.W.Ayers@charter.net,View,2681405,C:\V04QWELS.jpg(2658234)
2011-05-02 08:23:30,KCC2434,PC-7222,Robert.Colby.Beck@dtaa.com;Paki.Ross.Howard@dtaa.com,,,Kelsey.Cleo.Cortez@dtaa.com,Send,27060,
2011-05-02 08:23:33,HSH0292,PC-9236,Dolan.Hamish.Gibson@dtaa.com;Halla.Sybil.Howe@dtaa.com;Palmer.Marvin.Gibbs@dtaa.com;Julie_H_Rowe@hp.com,Maggie.Ariana.Mcbride@dtaa.com,,Myles.Nicholas.Powell@dtaa.com,View,5531218,C:\MNP0290\2R9J272J.doc(1633175);C:\2VWEDF79.pdf(1352469);C:\MNP0290\16UYRU2Y.pdf(727548);C:\79My3S2\V7H7SJTL.doc(557522);C:\MNP0290\V7T1CN30.exe(1234111)
2011-05-02 08:23:35,CBB3018,PC-7702,Hansen-Cody@optonline.net;Harper-Jonah@earthlink.net,Cathleen_Burnett@sbcglobal.net,,Cathleen_Burnett@sbcglobal.net,Send,36984,
2011-05-02 08:23:36,EJG1655,PC-1107,Ginger.Ila.Sims@dtaa.com,Hadley.Gail.Duke@dtaa.com,,Eric.Jared.Gamble@dtaa.com,Send,23970,
2011-05-02 08:23:36,OLA2686,PC-9003,Abigail_Harrington@raytheon.com;Mari.Faith.Lester@dtaa.com;Mooney-Kasimir@northropgrumman.com;Rachel_Lawson@northropgrumman.com,,,Otto.Lester.Avery@dtaa.com,Send,29342,
2011-05-02 08:23:41,BPL3202,PC-5530,Barclay.Plato.Lyons@dtaa.com,Hakeem.Levi.Mcgee@dtaa.com,,Erasmus.Jakeem.Schmidt@dtaa.com,View,13701,
2011-05-02 08:23:41,CIY1654,PC-6642,Coby.Isaiah.Young@dtaa.com,Melissa.Quincy.Rodriguez@dtaa.com,,Ora.Martena.Page@dtaa.com,View,29954,
2011-05-02 08:23:41,CIY1654,PC-6642,Melissa.Q.Rodriguez@comcast.net;Raphael_Barrera@yahoo.com,Bullock-John@bellsouth.net;Young-Coby@gmail.com,,SSH1238@netzero.com,View,26864,
2011-05-02 08:23:41,MMB0185,PC-8639,Megan.Margaret.Bailey@dtaa.com,,,Leslie.Martina.Foreman@dtaa.com,View,22811,
2011-05-02 08:23:44,CIY1654,PC-6642,John.Micah.Bullock@dtaa.com;Demetrius.Kibo.Weaver@dtaa.com;Coby.Isaiah.Young@dtaa.com;Hadley.Gail.Duke@dtaa.com,Ora.Martena.Page@dtaa.com,,Melissa.Quincy.Rodriguez@dtaa.com,View,2326708,C:\85QCN8P9.doc(586842);C:\5KBIT5YI.doc(1718441)
2011-05-02 08:23:45,CFP3418,PC-4574,Thomas.Julian.Terry@dtaa.com;Cullen.Ferris.Puckett@dtaa.com,,,Yvonne.Kellie.Walters@dtaa.com,View,26747,
2011-05-02 08:23:46,JLW3598,PC-6910,Kerry.Bo.Knight@dtaa.com;Lucy.Blythe.Warren@dtaa.com;Buffy.Laurel.Holloway@dtaa.com,,,John.Lucius.Warren@dtaa.com,Send,541882,C:\FLC84LYH.zip(523702)
2011-05-02 08:23:47,CGC1132,PC-8269,Kylan.Zephr.Gilliam@dtaa.com;Leo.Alvin.Chase@dtaa.com;Cole.Graham.Campos@dtaa.com;Galvin.Mark.Irwin@dtaa.com,Bruce.Curran.Hubbard@dtaa.com,,Mercedes.Hannah.Sparks@dtaa.com,View,29094,
2011-05-02 08:23:49,JLR0632,PC-5476,Burch-Amos@hotmail.com;Jessica.L.Rhodes@sbcglobal.net;Aaron_Sparks@netzero.com,Lenore_A_Richard@msn.com,,Doris-Perkins@yahoo.com,View,49116,
2011-05-02 08:23:51,KJS1940,PC-3182,Kimberley.Jacqueline.Snow@dtaa.com;Janna.Ima.Gibbs@dtaa.com,Amir.Allistair.Pollard@dtaa.com,,Neve.September.Craig@dtaa.com,View,21938,
2011-05-02 08:23:52,BNK0087,PC-8835,BNK1@juno.com,,,Villarreal-Martena@verizon.net,View,39212,
2011-05-02 08:23:52,ZLB1878,PC-7523,Reuben.Gareth.Bright@dtaa.com,,,Zorita.Latifah.Burns@dtaa.com,Send,37117,
2011-05-02 08:23:53,AXW3243,PC-4929,Alea.Xandra.Walls@dtaa.com,,,Noble-Valentine@hp.com,View,14176,
2011-05-02 08:23:53,EJG1655,PC-1107,Lydia.Sarah.Nunez@dtaa.com;Eric.Jared.Gamble@dtaa.com;Florence.Tatiana.Frost@dtaa.com;Ora.Martena.Page@dtaa.com,Hector.Donovan.Bray@dtaa.com,,Coby.Samuel.Bell@dtaa.com,View,19416,
2011-05-02 08:23:55,DSF2557,PC-0250,Rose_Alexander@hotmail.com,,,DSF733@optonline.net,Send,1844619,C:\DSF2557\QB2TO2PD.doc(1171068);C:\8GXL1A5R.doc(622071);C:\E2EH10TD.doc(32540)
2011-05-02 08:23:55,KLM0714,PC-7033,Amethyst.Jemima.Christensen@dtaa.com,,,Kuame.Lawrence.Moran@dtaa.com,Send,31743,
2011-05-02 08:23:55,WBM0690,PC-3585,Quinlan.Rudyard.James@dtaa.com;Alexandra.May.Roach@dtaa.com,,,Wanda.Briar.Morin@dtaa.com,Send,21680,
2011-05-02 08:23:58,EJG1655,PC-1107,Blake.Nicolas.Lowe@dtaa.com,Eric.Jared.Gamble@dtaa.com,,Lydia.Sarah.Nunez@dtaa.com,View,1336701,C:\SJVT49X0.pdf(1307421)
2011-05-02 08:23:58,JIN3522,PC-4422,Hedy.Ivana.Pennington@dtaa.com;Paki.Ross.Howard@dtaa.com;Jonathan.Ishmael.Norris@dtaa.com;Hanae.Haviva.Wilkins@dtaa.com,,,Lunea.Tanya.Hebert@dtaa.com,View,40923,
2011-05-02 08:23:59,ABW0501,PC-3901,Sloan-Dillon@harris.com;Penelope.Amaya.Mcneil@dtaa.com,,,Aline.Basia.Webb@dtaa.com,Send,22107,
2011-05-02 08:23:59,VJM1336,PC-1851,Velma.Jemima.Mccall@dtaa.com,Jemima.Chelsea.Weaver@dtaa.com,,Jemima.Chelsea.Weaver@dtaa.com,View,34749,
2011-05-02 08:24:02,HDN1139,PC-9543,Evelyn.Fiona.Cleveland@dtaa.com,Henry.Darius.Newman@dtaa.com,,Henry.Darius.Newman@dtaa.com,Send,34755,
2011-05-02 08:24:04,QHF3151,PC-3221,Quamar_Fuller@yahoo.com;Meghan_Owen@bellsouth.net,,,GFV5@bellsouth.net,View,45015,
2011-05-02 08:24:10,AXW3243,PC-4929,Alea-Walls@hotmail.com,Amela-Burnett@hotmail.com;Howe-Oliver@optonline.net,,Cox-Edward@charter.net,View,1799735,C:\52xf8Q2\30QBD9KX.doc(1761815)
2011-05-02 08:24:11,GRL3110,PC-5062,Garrison.Reese.Lloyd@dtaa.com,,,Lionel.Gannon.Rocha@dtaa.com,View,22697,
2011-05-02 08:24:13,TCP2520,PC-7506,TaShya.Cameron.Petersen@dtaa.com;Solomon.Ciaran.Conley@dtaa.com;Quinn.Shelley.Goodman@dtaa.com,,,Aileen.Ruby.Banks@dtaa.com,View,1205777,C:\83Hmm41\S0CF3PQN.doc(1172775)
2011-05-02 08:24:14,TJB3511,PC-7114,Rina.Sharon.Evans@dtaa.com,,,Thane.James.Bryan@dtaa.com,Send,1650655,C:\VQPOB4UM.pdf(1619646)
2011-05-02 08:24:16,ANL3024,PC-7640,Aidan.Neil.Lynn@dtaa.com,,,Dana.Christen.Wilkins@dtaa.com,View,38667,
2011-05-02 08:24:17,TDV3188,PC-9264,Ignacia.Nayda.Sims@dtaa.com,Tobias.Davis.Vinson@dtaa.com,,Tobias.Davis.Vinson@dtaa.com,View,3506227,C:\199LVl8\RSOYG7O1.doc(1035586);C:\199LVl8\OUFCDX0N.pdf(594424);C:\TDV3188\63E2WT7K.doc(769158);C:\TDV3188\84SE8VKO.doc(179760);C:\199LVl8\01EAITCR.doc(886441)
2011-05-02 08:24:18,ANL3024,PC-7640,Caldwell.Adrian.Stephenson@dtaa.com;Alexander.Abraham.Decker@dtaa.com;Aidan.Neil.Lynn@dtaa.com,Slade.Brendan.Walker@dtaa.com,,Quinn.Ifeoma.Taylor@dtaa.com,View,28016,
2011-05-02 08:24:19,GFV3163,PC-0460,Ila.Kameko.Galloway@dtaa.com,,,Galvin.Francis.Valencia@dtaa.com,Send,40977,
2011-05-02 08:24:19,ZLB1878,PC-7523,Zorita.Latifah.Burns@dtaa.com;Arden.Linus.Hunter@dtaa.com;Macy.Madonna.Rodgers@dtaa.com,Knight-Callum@northropgrumman.com,,Noble.Bradley.Riley@dtaa.com,View,1718943,C:\2M081S9N.doc(375066);C:\NBR1873\5DQZD5O8.doc(1307281)
2011-05-02 08:24:22,CFS1611,PC-0702,Indigo.Ivory.Walters@dtaa.com;Prescott.Slade.Carson@dtaa.com;Hayfa.Yoko.Phillips@dtaa.com,Cassady.Florence.Summers@dtaa.com,,Steven.Burton.Scott@dtaa.com,View,24798,
2011-05-02 08:24:24,DBC1152,PC-2703,Dalton.Berk.Cobb@dtaa.com;Tarik.Lucius.Castro@dtaa.com,,,Henry.Darius.Newman@dtaa.com,View,376278,C:\0HLA0KTQ.doc(354022)
2011-05-02 08:24:27,OEN0432,PC-4108,Ori.Emi.Nixon@dtaa.com,,,Avye.Gretchen.Calhoun@dtaa.com,View,20132,
2011-05-02 08:24:29,ZRM0694,PC-6816,XBH211@sbcglobal.net,,Zenaida_Mclean@aol.com,Zenaida_Mclean@aol.com,Send,1365373,C:\373BT99\OIC4BU90.pdf(1339027)
2011-05-02 08:24:30,MCH3354,PC-0932,William-Carson@netzero.com,,,Mikayla_C_Humphrey@comcast.net,Send,35129,
2011-05-02 08:24:33,EJG1655,PC-1107,Gamble-Eric@optonline.net,,,Emery-Holloway@gmail.com,View,31613,
2011-05-02 08:24:36,ESB2629,PC-9533,ESB6351@earthlink.net,,,Grace.E.Shields@verizon.net,View,1921257,C:\85zS8h2\8H41DT68.doc(1891265)
2011-05-02 08:24:36,LRC3160,PC-9317,Lawrence.Rogan.Cotton@dtaa.com,Kai.Melissa.Bradford@dtaa.com,,Meghan.Claire.Owen@dtaa.com,View,14590,
2011-05-02 08:24:37,EJG1655,PC-1107,Aaron.Fuller.Frye@dtaa.com;Scott.Yuli.Ferguson@dtaa.com;Raphael.Dustin.Barrera@dtaa.com,Benjamin.Camden.Hernandez@dtaa.com,,Eric.Jared.Gamble@dtaa.com,Send,30089,
2011-05-02 08:24:37,KNB0560,PC-4932,Rama.Veda.Reyes@dtaa.com;Kermit.Noah.Best@dtaa.com;Oprah_Walters@northropgrumman.com,,,Fuller.Garrison.Cook@dtaa.com,View,2416985,C:\FGC0114\P4K5PINI.txt(282709);C:\34l3dL4\LLPMWTEO.zip(674444);C:\HNHTURFL.doc(165384);C:\FGC0114\XSA8E5CY.pdf(1258835)
2011-05-02 08:24:37,RVV0317,PC-1918,Darrel.Yvonne.Holloway@dtaa.com,Riley.Veronica.Vincent@dtaa.com,,Riley.Veronica.Vincent@dtaa.com,Send,46707,
2011-05-02 08:24:38,CIY1654,PC-6642,Demetrius_Weaver@hotmail.com,Young-Coby@gmail.com,,Young-Coby@gmail.com,Send,36911,
2011-05-02 08:24:38,EJG1655,PC-1107,John.Micah.Bullock@dtaa.com;Eric.Jared.Gamble@dtaa.com,Wayne.Vernon.Mcdowell@dtaa.com;Coby.Samuel.Bell@dtaa.com;Lydia.Sarah.Nunez@dtaa.com,,Lydia.Sarah.Nunez@dtaa.com,View,741469,C:\LSN1672\04ILS5B9.pdf(717788)
2011-05-02 08:24:38,MNW1827,PC-4762,Gisela_A_Nunez@gmail.com;Melodie_N_Wyatt@msn.com,Teegan.K.Calderon@aol.com,,Jenna.U.Leonard@netzero.com,View,2227579,C:\JUL1835\K9Q8D2BC.pdf(2210591)
2011-05-02 08:24:39,EJS1338,PC-1311,Schmidt-Erasmus@comcast.net,,,Ori.J.Mcpherson@cox.net,View,17184,
2011-05-02 08:24:39,KIG1594,PC-1130,James.Jonathan.Benjamin@dtaa.com;Indigo.Ivory.Walters@dtaa.com;Buffy.Cameron.Sloan@dtaa.com,Zoe.Ocean.Oneill@dtaa.com,,Kyra.Imani.Gallegos@dtaa.com,View,16031,
2011-05-02 08:24:40,DAM2837,PC-0004,Deanna.Aline.Molina@dtaa.com,Ursula.Maggy.English@dtaa.com,,Ursula.Maggy.English@dtaa.com,View,1759150,C:\43B2PN4\09CQ4NK9.doc(1735883)
2011-05-02 08:24:41,CDB3222,PC-5412,Driscoll.Darius.Lawrence@dtaa.com;Ciaran.Donovan.Bailey@dtaa.com;Chava.Shannon.Roberson@dtaa.com,,,Kyra.Cally.Hays@dtaa.com,View,30406,
2011-05-02 08:24:41,DLR1423,PC-0283,Deanna.Laura.Russell@dtaa.com,Amos.Elvis.Dorsey@dtaa.com,,Amos.Elvis.Dorsey@dtaa.com,View,3380280,C:\AED1421\B0XM9T6J.txt(2196604);C:\14dCX11\AN0EG83C.doc(251190);C:\77SL2v2\FOZ33NJG.doc(872826)
2011-05-02 08:24:42,EJG1655,PC-1107,HGD2377@yahoo.com,Gamble-Eric@optonline.net,,Lowe.Blake@optonline.net,View,27445,
2011-05-02 08:24:42,WDH0910,PC-9803,Garrison.Barry.Carrillo@dtaa.com;William.Demetrius.Hendricks@dtaa.com,Chadwick.Thane.Huber@dtaa.com;Lucy.Irma.Wilder@dtaa.com,,Keane.Nathan.Lancaster@dtaa.com,View,24944,
2011-05-02 08:24:44,EKB0825,PC-9258,Ori.Emi.Nixon@dtaa.com;Emerald.Kelsey.Bates@dtaa.com;Erasmus.Jakeem.Schmidt@dtaa.com;Desiree.Stacy.Blackburn@dtaa.com,,,Kirestin.Evangeline.Cruz@dtaa.com,View,18285,
2011-05-02 08:24:45,ANL3024,PC-7640,Quinn.Ifeoma.Taylor@dtaa.com;Amos.Joel.Sweet@dtaa.com;Uriah.Cain.Weiss@dtaa.com,,Aidan.Neil.Lynn@dtaa.com,Aidan.Neil.Lynn@dtaa.com,Send,239624,C:\ANL3024\I1FJI4I3.doc(221475)
2011-05-02 08:24:45,RPW2445,PC-2372,Regina.P.Wright@earthlink.net,,,CCB4@charter.net,View,26443,
2011-05-02 08:24:48,ANL3024,PC-7640,Ariel.Ria.Crosby@dtaa.com;Caldwell.Adrian.Stephenson@dtaa.com;Alexander.Abraham.Decker@dtaa.com;Aidan.Neil.Lynn@dtaa.com,,,Tamekah.Keiko.Stephenson@dtaa.com,View,31934,
2011-05-02 08:24:48,CIY1654,PC-6642,Sopoline.Shea.Travis@dtaa.com,,,Coby.Isaiah.Young@dtaa.com,View,20754,
2011-05-02 08:24:49,LCS3042,PC-2192,Arthur.Perry.Combs@dtaa.com;Lionel.Cameron.Sullivan@dtaa.com;Herrod.Carlos.Becker@dtaa.com,Fritz.Zephania.Becker@dtaa.com,,Jelani.Yasir.Marks@dtaa.com,View,29020,
2011-05-02 08:24:53,EJG1655,PC-1107,Bullock-John@bellsouth.net;Raphael_Barrera@yahoo.com,CSB89@hotmail.com;Gamble-Eric@optonline.net,,Lydia_Nunez@charter.net,View,42713,
2011-05-02 08:24:53,KIG1594,PC-1130,Steven.Burton.Scott@dtaa.com,Kyra.Imani.Gallegos@dtaa.com,,Wynter.Blaine.Sanford@dtaa.com,View,18332,
2011-05-02 08:24:55,ABS0677,PC-7979,Henry.Benedict.Mcleod@dtaa.com;Colin.Tate.Jenkins@dtaa.com;Alec.Bert.Scott@dtaa.com;Leslie.Martina.Foreman@dtaa.com,,,Kim.Susan.Herring@dtaa.com,View,32090,
2011-05-02 08:24:55,TPM0039,PC-1423,Wynne.Tanya.Ferrell@dtaa.com;Theodore.Patrick.Monroe@dtaa.com,,,Baker.Caleb.Camacho@dtaa.com,View,195822,C:\72Z1Q45\Z5ENVTNP.doc(153621)
2011-05-02 08:24:56,IRW2130,PC-7744,Amy_Kennedy@gmail.com;Kameko.S.Green@juno.com,,,IRW91@juno.com,Send,37197,
2011-05-02 08:24:57,ANL3024,PC-7640,Dorothy.Amelia.Diaz@dtaa.com;Silas.Jermaine.Delacruz@dtaa.com,Aidan.Neil.Lynn@dtaa.com,,Cain.William.Hubbard@dtaa.com,View,29462,
2011-05-02 08:24:58,GKG3414,PC-0138,Nicole_E_Hamilton@gmail.com,,,Gwendolyn_Guerra@aol.com,Send,18632,
2011-05-02 08:24:58,RPW2445,PC-2372,Vera.K.Marsh@gmail.com;Mcbride.Neville@verizon.net,Amity_Dudley@sbcglobal.net;Regina.P.Wright@earthlink.net,,Kaye.L.Morrow@msn.com,View,431891,C:\61z5Jw4\VOKQASFO.zip(387613)
2011-05-02 08:24:59,TDW1746,PC-6145,TDW4@gmail.com,,,BSB9936@comcast.net,View,59732,
2011-05-02 08:24:59,YFT1382,PC-9907,Lamar.Brett.Russell@dtaa.com,,Yael.Fiona.Todd@dtaa.com,Yael.Fiona.Todd@dtaa.com,Send,22986,
2011-05-02 08:24:59,ZAN1931,PC-5321,Zachery.Arsenio.Norris@dtaa.com,Tallulah.Natalie.Ramirez@dtaa.com,,Tallulah.Natalie.Ramirez@dtaa.com,View,786057,C:\74sQFg0\BEUE17CN.pdf(748115)
2011-05-02 08:24:59,ZAW3833,PC-3912,Zelda.Aretha.Wallace@dtaa.com,Vera.Kessie.Marsh@dtaa.com,,Vera.Kessie.Marsh@dtaa.com,View,646551,C:\VKM2376\VGQUW0M6.doc(621645)
2011-05-02 08:25:01,DBH1596,PC-2202,Troy.Hayes.Massey@dtaa.com,Dorian.Blaine.Hammond@dtaa.com;Indigo.Ivory.Walters@dtaa.com,,Abbot.Russell.Hopkins@dtaa.com,View,41691,
2011-05-02 08:25:01,ILH0248,PC-1379,Jemima.Isabella.Bray@dtaa.com;Imani.Leigh.Hardy@dtaa.com;Phyllis.Dahlia.Good@dtaa.com,Kiona.Leila.Chase@dtaa.com;Dylan.Blaze.Logan@dtaa.com;Stone.Ryan.Banks@dtaa.com;Malcolm.Amal.Rollins@dtaa.com,,Stone.Ryan.Banks@dtaa.com,View,23923,
2011-05-02 08:25:01,MCH3354,PC-0932,Wilkins.Otto@optonline.net;Deborah_Matthews@verizon.net;Hayden.James@yahoo.com;Stark-Galvin@gmail.com,Mikayla_C_Humphrey@comcast.net,,Holden.Tanner@comcast.net,View,22076,
2011-05-02 08:25:04,LRU3765,PC-2689,LRU3@aol.com;Helen_Alford@juno.com;Savannah_Valenzuela@verizon.net,RTA3957@optonline.net;TTP599@msn.com,,Dakota_Snider@verizon.net,View,2460951,C:\EQUJ25OG.doc(97);C:\11wnj91\M9FFB8C3.pdf(1226394);C:\SU0M4GPS.doc(1198274)
2011-05-02 08:25:05,GRL3110,PC-5062,Sacha.B.Oconnor@sbcglobal.net;Taylor.Q.Rodriguez@aol.com,Beck-Kevin@cox.net,,Lloyd-Garrison@sbcglobal.net,Send,961550,C:\14jyfY0\59STLM70.txt(913253)
2011-05-02 08:25:06,EJG1655,PC-1107,Sims_Ginger@charter.net,Gamble-Eric@optonline.net,,Ferguson-Scott@netzero.com,View,29601,
2011-05-02 08:25:07,GFV3163,PC-0460,Galvin.Francis.Valencia@dtaa.com,,,Shafira.Wyoming.Estes@dtaa.com,View,500541,C:\JC09QOAQ.pdf(474810)
2011-05-02 08:25:09,DLR1423,PC-0283,Kendall.Thomas.Dillard@dtaa.com;Deanna.Laura.Russell@dtaa.com;MRD4915@hp.com;Tanek.William.Harrison@dtaa.com,,,August.Bert.Hyde@dtaa.com,View,32704,
2011-05-02 08:25:09,JBL2993,PC-3210,Jescie.Buffy.Lowe@dtaa.com;Imelda.Bree.Perez@dtaa.com,Wyoming.Sage.Clay@dtaa.com,,Marny.Tanya.Buckley@dtaa.com,View,2889866,C:\511qZt8\XC24KWE2.doc(304281);C:\SC54SD4S.doc(2151954);C:\6Y1K2VKX.pdf(412031)
2011-05-02 08:25:11,HYP1591,PC-6703,Benjamin-James@cox.net,,,Hayfa_Phillips@cox.net,Send,18777,
2011-05-02 08:25:18,CBB3018,PC-7702,Cathleen.Bianca.Burnett@dtaa.com;Dustin.Walter.Cole@dtaa.com,,,Jonah.Steel.Harper@dtaa.com,View,1437068,C:\JSH3019\PZ6HQO2H.zip(1402719)
2011-05-02 08:25:18,HBB1759,PC-3037,DMC81@juno.com,Hiroko-Britt@msn.com,,Hiroko-Britt@msn.com,View,32291,
2011-05-02 08:25:18,TJE1945,PC-1438,Mari.Faith.Lester@dtaa.com,,,Tana.Jamalia.Evans@dtaa.com,Send,67453,
2011-05-02 08:25:19,LRU3765,PC-2689,Hasad.Deacon.Holder@dtaa.com,,,Lance.Robert.Underwood@dtaa.com,Send,22944,
2011-05-02 08:25:20,MJC1471,PC-8731,Hedy.Margaret.Reynolds@dtaa.com;Pascale.Lunea.Hayes@dtaa.com,Micah.Julian.Carney@dtaa.com,,Autumn.Violet.Trujillo@dtaa.com,View,38087,
2011-05-02 08:25:21,MMB0185,PC-8639,Alec.Bert.Scott@dtaa.com;Daryl.Kai.Parks@dtaa.com;Leslie.Martina.Foreman@dtaa.com;Megan.Margaret.Bailey@dtaa.com,Maggy.Chava.Whitley@dtaa.com;Xantha.Imani.Waters@dtaa.com,,Maggy.Chava.Whitley@dtaa.com,View,102175,C:\57N4sF4\P7VRNTTH.doc(78770)
2011-05-02 08:25:22,ANL3024,PC-7640,Lana.Abra.Hart@dtaa.com,Aidan.Neil.Lynn@dtaa.com;Cain.William.Hubbard@dtaa.com,,Silas.Jermaine.Delacruz@dtaa.com,View,1446167,C:\SJD3032\JAPYB6LC.doc(782201);C:\P6AHQAJG.doc(625765)
2011-05-02 08:25:23,MAM2630,PC-6842,Maggie.Ariana.Mcbride@dtaa.com,Avram.Gregory.Shaw@dtaa.com,,Tatum.Tanya.Kirk@dtaa.com,View,19603,
2011-05-02 08:25:24,MNW1827,PC-4762,Taylor.Zachary.Maddox@dtaa.com;Driscoll.Hashim.Galloway@dtaa.com,Tallulah.Lucy.Underwood@dtaa.com;Stephen.Nash.Carey@dtaa.com,,Melodie.Nerea.Wyatt@dtaa.com,Send,25854,
2011-05-02 08:25:28,RML2759,PC-1424,Lindsay-Reese@gmail.com;Moss-Jonathan@yahoo.com,,,Gareth.K.Garcia@yahoo.com,View,22317,
2011-05-02 08:25:29,CZT2970,PC-0105,CZT1948@optonline.net,Amaya_A_Sellers@sbcglobal.net,,Amaya_A_Sellers@sbcglobal.net,View,359573,C:\42g7617\1EHF9B51.doc(319470)
2011-05-02 08:25:29,LFS0392,PC-0107,CNT2252@cox.net;ABR643@optonline.net,Cotton-Hope@netzero.com;Lydia_Santos@comcast.net;SSA5@sbcglobal.net,,Jeanette_Carroll@comcast.net,View,27840,
2011-05-02 08:25:29,RMO2439,PC-0699,RMO294@verizon.net,,,Payne-Kevyn@msn.com,View,21952,
2011-05-02 08:25:29,TPM0039,PC-1423,Shelly_Rush@yahoo.com,,,Theodore-Monroe@bellsouth.net,Send,23702,
2011-05-02 08:25:33,EKH2084,PC-2825,Emi.Kristen.Hall@dtaa.com,,,Branden.Chadwick.Lancaster@dtaa.com,View,24459,
2011-05-02 08:25:34,BAB2968,PC-3579,Bianca_A_Banks@bellsouth.net;Anastasia.Hull@charter.net,,,CZT1948@optonline.net,View,15468,
2011-05-02 08:25:34,EMH1957,PC-7271,Mariam.Hays@yahoo.com,,,Emily_Hensley@cox.net,Send,69187,
2011-05-02 08:25:36,MAC3214,PC-9898,Jordan.A.Whitaker@boeing.com;Chaney.Holmes.Underwood@dtaa.com;Thaddeus.Nigel.Velez@dtaa.com,Dolan.Philip.Foreman@dtaa.com,,Malik.Abbot.Cannon@dtaa.com,Send,23557,
2011-05-02 08:25:36,MCH3354,PC-0932,Slater-Kennan@hotmail.com,,,Mikayla_C_Humphrey@comcast.net,Send,14624,
2011-05-02 08:25:36,MLP3859,PC-4645,Sebastian.Cooper.Hoffman@dtaa.com;Yvonne.Kellie.Walters@dtaa.com,Preston.Damian.Kim@dtaa.com;Madaline.Liberty.Prince@dtaa.com;Jonas.Bruce.Wilder@dtaa.com,,Madison.Willa.Kramer@dtaa.com,View,30582,
2011-05-02 08:25:37,EKB0825,PC-9258,Hunter.Benjamin.Schmidt@dtaa.com;Jordan.Hoyt.Fowler@dtaa.com,Madonna.Belle.Salinas@dtaa.com;Hadassah.Melissa.Cruz@dtaa.com;Emerald.Kelsey.Bates@dtaa.com,,Ori.Emi.Nixon@dtaa.com,View,2087269,C:\27tskw0\4Q3TUXEE.pdf(2063345)
